2024/10/05 02:16:23 [warn] 184#184: 512 worker_connections are not enough, reusing connections
2024/10/05 02:16:23 [alert] 184#184: 512 worker_connections are not enough
2024/10/05 02:16:23 [error] 183#183: *874 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "20.81.47.192", referrer: "http://20.81.47.192/"
2024/10/05 02:17:27 [error] 184#184: *878 open() "/var/www/html/cdn-cgi/trace" failed (2: No such file or directory), client: 152.42.247.210, server: localhost-nginx-proxy-manager, request: "GET /cdn-cgi/trace HTTP/1.1", host: "speed.cloudflare.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/wp-includes/js/alfa-rex.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/js/alfa-rex.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/wp-admin/css/colors/coffee/admin.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/css/colors/coffee/admin.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/chosen.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET //chosen.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/wp-content/languages/ws.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/languages/ws.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/fonnvlu/bahrcaug.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/fonnvlu/bahrcaug.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/wp-includes/fonts/doc.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/fonts/doc.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/wp-includes/js/tinymce/plugins/paste/about.php7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/js/tinymce/plugins/paste/about.php7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/wp-admin/includes/cloud.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/includes/cloud.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/wp-content/languages/ynz.PhP7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/languages/ynz.PhP7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/wp-content/themes/twenty/twenty.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET //wp-content/themes/twenty/twenty.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:41 [error] 184#184: *883 open() "/var/www/html/wp-admin/images/index.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET //wp-admin/images/index.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/wp-content/themes/sketch/404.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/themes/sketch/404.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/uploads/admin.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /uploads/admin.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/Cache/ioxi002.PhP7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/Cache/ioxi002.PhP7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/dnjyoumb.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /dnjyoumb.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/wp-content/fonts/ioxi002.PhP7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/fonts/ioxi002.PhP7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/css/settings.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /css/settings.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/wp-admin/css/colors/modern/ECLmcjPC.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/css/colors/modern/ECLmcjPC.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/revslider/includes/external/page/index.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/revslider/includes/external/page/index.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/cgi-bin/ynz.PhP7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /cgi-bin/ynz.PhP7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/wp-includes/ws.php.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/ws.php.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/wp-content/upgrade/ynz.PhP7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/upgrade/ynz.PhP7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/wp-content/ovacnqjzf.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/ovacnqjzf.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/adminer.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /adminer.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/tyygbsq/jujhlitb.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/tyygbsq/jujhlitb.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:42 [error] 184#184: *883 open() "/var/www/html/wp.php/alfa1.php/text.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp.php/alfa1.php/text.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/wp-includes/sxx.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/sxx.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/js/js.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /js/js.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/pwqcgeht.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /pwqcgeht.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/wp-includes/css/index.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET //wp-includes/css/index.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/tresculturas.mx/wp-content/plugins/fix/up.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /tresculturas.mx/wp-content/plugins/fix/up.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/index.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/index.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/mvhwht7j/fooster1337.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/mvhwht7j/fooster1337.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/wp-admin/maint/file.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/maint/file.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/js/jquery.uploadfile.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /js/jquery.uploadfile.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/wp-content/themes/alera/alera/#U00ae.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/themes/alera/alera/%23U00ae.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/sidwsi.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /sidwsi.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/wp-includes/js/tinymce/plugins/compat3x/about.php7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/js/tinymce/plugins/compat3x/about.php7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/images/alfa-rex.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /images/alfa-rex.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/ova-tools.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /ova-tools.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:43 [error] 184#184: *883 open() "/var/www/html/wp-content/mah.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/mah.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/wp-content/uploads/style_upload.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/uploads/style_upload.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/wp-admin/cmHBMXtq9s7.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/cmHBMXtq9s7.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/tdtbbpf/tvfkqcfq.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/tdtbbpf/tvfkqcfq.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/ALFA_DATA/ynz.PhP7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /ALFA_DATA/ynz.PhP7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/owAKyWT/luuf.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /owAKyWT/luuf.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/portal/wp-content/plugins/wdyridg/ijveymvj.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /portal/wp-content/plugins/wdyridg/ijveymvj.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/.well-known/pki-validation/about.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET //.well-known/pki-validation/about.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 "/var/www/html/wp-content/index.html" is not found (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET //wp-content/ HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/njwrdzrp.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /njwrdzrp.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/wp-includes/js/tinymce/plugins/compat3x/ws.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/js/tinymce/plugins/compat3x/ws.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/xemskce/qijvachs.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/xemskce/qijvachs.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/wp-content/bp.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/bp.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/wp-includes/SimplePie/Decode/about.php7" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/SimplePie/Decode/about.php7 HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/wp-content/themes/9yatx80d/fooster1337.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/themes/9yatx80d/fooster1337.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:44 [error] 184#184: *883 open() "/var/www/html/wp-content/themes/ws.php.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/themes/ws.php.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:45 [error] 184#184: *883 open() "/var/www/html/mari.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /mari.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:45 [error] 184#184: *883 open() "/var/www/html/bod/.ll/luuf.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /bod/.ll/luuf.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:45 [error] 184#184: *883 open() "/var/www/html/wp-includes/luuf.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/luuf.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:45 [error] 184#184: *883 open() "/var/www/html/wp-includes/ID3/luuf.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/ID3/luuf.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:45 [error] 184#184: *883 open() "/data/letsencrypt-acme-challenge/.well-known/acme-challenge/doc.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /.well-known/acme-challenge/doc.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:45 [error] 184#184: *883 open() "/var/www/html/AK-74.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /AK-74.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:45 [error] 184#184: *883 open() "/var/www/html/wp-content/plugins/uiaqgqm/trbfhnlu.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/plugins/uiaqgqm/trbfhnlu.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:45 [error] 184#184: *883 open() "/var/www/html/wp-includes/ID3/wp-login.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/ID3/wp-login.php HTTP/1.1", host: "thomasgroupusa.com"
2024/10/05 02:23:45 [error] 184#184: *883 open() "/var/www/html/wp-content/fonts/ws.php" failed (2: No such file or directory), client: 52.169.8.167, server: localhost-nginx-proxy-manager, request: "GET /wp-content/fonts/ws.php HTTP/1.1", host: "thomasgroupusa.com"
